INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
Index	增加HP的上限	百分比增加HP的上限	加快HP的回复速度	增加MP的上限	百分比增加MP的上限	加快MP的回复速度	冰攻击	冰抵抗	减少冰冻迟缓时间	火攻击	火抵抗	减少火烧持续时间	电攻击	电抵抗	减少电击眩晕时间	毒攻击	毒抵抗	减少中毒时间	按百分比抵消所有属性攻击	物理攻击	按百分比增加物理攻击	对装备基础物理攻击百分比加成	物理防御	按百分比增加物理防御	对装备基础物理防御百分比加成	按百分比抵消物理伤害	魔法攻击	按百分比增加魔法攻击	对装备基础魔法攻击百分比加成	魔法防御	按百分比增加魔法防御	对装备基础魔法防御百分比加成	按百分比抵消魔法伤害	攻击速度(两次攻击间隔时间)	魔法冷却速度	命中	闪避	会心一击（双倍攻击）的百分比	无视对方防御比率	移动速度百分比	伤害反射	伤害由内力抵消	力量	灵气	体质	定力	身法	会心防御	增加所有的人物一级属性	生命偷取	内力偷取	增加某个技能等级	增加所有技能等级	特殊技能发动概率	降低目标冰抵抗	降低目标火抵抗	降低目标玄抵抗	降低目标毒抵抗	保留1	保留2	保留3	保留4	保留5	保留6
93	2710	50	-1	0	50	-1	25	12	-1	25	12	-1	25	12	-1	25	12	-1	7	938	50	100	928	50	100	12	938	50	100	928	50	100	12	91	-1	251	114	11	-1	-1	-1	-1	40	40	40	40	40	11	8	-1	-1	-1	-1	-1	12	12	12	12	
94	2739	50	-1	0	50	-1	25	13	-1	25	13	-1	25	13	-1	25	13	-1	7	948	50	100	938	50	100	13	948	50	100	938	50	100	13	92	-1	253	115	11	-1	-1	-1	-1	41	41	41	41	41	11	9	-1	-1	-1	-1	-1	13	13	13	13	
95	2767	50	-1	0	50	-1	25	13	-1	25	13	-1	25	13	-1	25	13	-1	7	958	50	100	948	50	100	13	958	50	100	948	50	100	13	93	-1	256	117	11	-1	-1	-1	-1	41	41	41	41	41	11	9	-1	-1	-1	-1	-1	13	13	13	13	
96	2796	50	-1	0	50	-1	26	13	-1	26	13	-1	26	13	-1	26	13	-1	7	967	50	100	957	50	100	13	967	50	100	957	50	100	13	94	-1	258	118	11	-1	-1	-1	-1	41	41	41	41	41	11	9	-1	-1	-1	-1	-1	13	13	13	13	
97	2824	50	-1	0	50	-1	26	13	-1	26	13	-1	26	13	-1	26	13	-1	7	977	50	100	967	50	100	13	977	50	100	967	50	100	13	95	-1	261	119	11	-1	-1	-1	-1	42	42	42	42	42	11	9	-1	-1	-1	-1	-1	13	13	13	13	
98	2853	50	-1	0	50	-1	26	13	-1	26	13	-1	26	13	-1	26	13	-1	7	987	50	100	977	50	100	13	987	50	100	977	50	100	13	96	-1	264	120	11	-1	-1	-1	-1	42	42	42	42	42	11	9	-1	-1	-1	-1	-1	13	13	13	13	
99	2881	50	-1	0	50	-1	26	13	-1	26	13	-1	26	13	-1	26	13	-1	7	997	50	100	986	50	100	13	997	50	100	986	50	100	13	97	-1	266	121	11	-1	-1	-1	-1	43	43	43	43	43	11	9	-1	-1	-1	-1	-1	13	13	13	13	
100	2910	50	-1	0	50	-1	27	13	-1	27	13	-1	27	13	-1	27	13	-1	7	1006	50	100	996	50	100	13	1006	50	100	996	50	100	13	98	-1	269	122	12	-1	-1	-1	-1	43	43	43	43	43	12	9	-1	-1	-1	-1	-1	13	13	13	13	
101	2938	50	-1	0	50	-1	27	13	-1	27	13	-1	27	13	-1	27	13	-1	7	1016	50	100	1006	50	100	13	1016	50	100	1006	50	100	13	99	-1	271	124	12	-1	-1	-1	-1	43	43	43	43	43	12	9	-1	-1	-1	-1	-1	13	13	13	13	
102	2967	50	-1	0	50	-1	27	14	-1	27	14	-1	27	14	-1	27	14	-1	7	1026	50	100	1016	50	100	14	1026	50	100	1016	50	100	14	100	-1	274	125	12	-1	-1	-1	-1	44	44	44	44	44	12	9	-1	-1	-1	-1	-1	14	14	14	14	
103	2995	50	-1	0	50	-1	27	14	-1	27	14	-1	27	14	-1	27	14	-1	7	1036	50	100	1025	50	100	14	1036	50	100	1025	50	100	14	101	-1	276	126	12	-1	-1	-1	-1	44	44	44	44	44	12	9	-1	-1	-1	-1	-1	14	14	14	14	
104	3024	50	-1	0	50	-1	27	14	-1	27	14	-1	27	14	-1	27	14	-1	7	1046	50	100	1035	50	100	14	1046	50	100	1035	50	100	14	102	-1	279	127	12	-1	-1	-1	-1	45	45	45	45	45	12	9	-1	-1	-1	-1	-1	14	14	14	14	
105	3052	50	-1	0	50	-1	28	14	-1	28	14	-1	28	14	-1	28	14	-1	7	1055	50	100	1045	50	100	14	1055	50	100	1045	50	100	14	103	-1	281	128	12	-1	-1	-1	-1	45	45	45	45	45	12	9	-1	-1	-1	-1	-1	14	14	14	14	
106	3081	50	-1	0	50	-1	28	14	-1	28	14	-1	28	14	-1	28	14	-1	7	1065	50	100	1054	50	100	14	1065	50	100	1054	50	100	14	104	-1	284	129	12	-1	-1	-1	-1	45	45	45	45	45	12	9	-1	-1	-1	-1	-1	14	14	14	14	
107	3109	50	-1	0	50	-1	28	14	-1	28	14	-1	28	14	-1	28	14	-1	7	1075	50	100	1064	50	100	14	1075	50	100	1064	50	100	14	105	-1	286	130	12	-1	-1	-1	-1	46	46	46	46	46	12	10	-1	-1	-1	-1	-1	14	14	14	14	
108	3138	50	-1	0	50	-1	28	14	-1	28	14	-1	28	14	-1	28	14	-1	7	1085	50	100	1074	50	100	14	1085	50	100	1074	50	100	14	106	-1	289	132	12	-1	-1	-1	-1	46	46	46	46	46	12	10	-1	-1	-1	-1	-1	14	14	14	14	
109	3166	50	-1	0	50	-1	29	14	-1	29	14	-1	29	14	-1	29	14	-1	8	1094	50	100	1083	50	100	14	1094	50	100	1083	50	100	14	107	-1	291	133	12	-1	-1	-1	-1	47	47	47	47	47	12	10	-1	-1	-1	-1	-1	14	14	14	14	
110	3195	50	-1	0	50	-1	29	15	-1	29	15	-1	29	15	-1	29	15	-1	8	1104	50	100	1093	50	100	15	1104	50	100	1093	50	100	15	108	-1	294	134	13	-1	-1	-1	-1	47	47	47	47	47	13	10	-1	-1	-1	-1	-1	15	15	15	15	
111	3223	50	-1	0	50	-1	29	15	-1	29	15	-1	29	15	-1	29	15	-1	8	1114	50	100	1103	50	100	15	1114	50	100	1103	50	100	15	109	-1	296	135	13	-1	-1	-1	-1	47	47	47	47	47	13	10	-1	-1	-1	-1	-1	15	15	15	15	
112	3252	50	-1	0	50	-1	29	15	-1	29	15	-1	29	15	-1	29	15	-1	8	1124	50	100	1112	50	100	15	1124	50	100	1112	50	100	15	110	-1	299	136	13	-1	-1	-1	-1	48	48	48	48	48	13	10	-1	-1	-1	-1	-1	15	15	15	15	
113	3280	50	-1	0	50	-1	30	15	-1	30	15	-1	30	15	-1	30	15	-1	8	1133	50	100	1122	50	100	15	1133	50	100	1122	50	100	15	111	-1	302	137	13	-1	-1	-1	-1	48	48	48	48	48	13	10	-1	-1	-1	-1	-1	15	15	15	15	
114	3309	50	-1	0	50	-1	30	15	-1	30	15	-1	30	15	-1	30	15	-1	8	1143	50	100	1132	50	100	15	1143	50	100	1132	50	100	15	112	-1	304	139	13	-1	-1	-1	-1	49	49	49	49	49	13	10	-1	-1	-1	-1	-1	15	15	15	15	
115	3338	50	-1	0	50	-1	30	15	-1	30	15	-1	30	15	-1	30	15	-1	8	1153	50	100	1141	50	100	15	1153	50	100	1141	50	100	15	113	-1	307	140	13	-1	-1	-1	-1	49	49	49	49	49	13	10	-1	-1	-1	-1	-1	15	15	15	15	
116	3366	50	-1	0	50	-1	30	15	-1	30	15	-1	30	15	-1	30	15	-1	8	1163	50	100	1151	50	100	15	1163	50	100	1151	50	100	15	114	-1	309	141	13	-1	-1	-1	-1	49	49	49	49	49	13	10	-1	-1	-1	-1	-1	15	15	15	15	
117	3395	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1173	50	100	1161	50	100	16	1173	50	100	1161	50	100	16	115	-1	312	142	13	-1	-1	-1	-1	50	50	50	50	50	13	10	-1	-1	-1	-1	-1	16	16	16	16	
118	3423	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1182	50	100	1170	50	100	16	1182	50	100	1170	50	100	16	116	-1	314	143	13	-1	-1	-1	-1	50	50	50	50	50	13	10	-1	-1	-1	-1	-1	16	16	16	16	
119	3452	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1192	50	100	1180	50	100	16	1192	50	100	1180	50	100	16	117	-1	317	144	13	-1	-1	-1	-1	51	51	51	51	51	13	11	-1	-1	-1	-1	-1	16	16	16	16	
120	3480	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1202	50	100	1190	50	100	16	1202	50	100	1190	50	100	16	118	-1	319	146	14	-1	-1	-1	-1	51	51	51	51	51	14	11	-1	-1	-1	-1	-1	16	16	16	16	
121	3509	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1212	50	100	1199	50	100	16	1212	50	100	1199	50	100	16	119	-1	322	147	14	-1	-1	-1	-1	51	51	51	51	51	14	11	-1	-1	-1	-1	-1	16	16	16	16	
122	3537	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1221	50	100	1209	50	100	16	1221	50	100	1209	50	100	16	120	-1	324	148	14	-1	-1	-1	-1	52	52	52	52	52	14	11	-1	-1	-1	-1	-1	16	16	16	16	
123	3566	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1231	50	100	1219	50	100	16	1231	50	100	1219	50	100	16	121	-1	327	149	14	-1	-1	-1	-1	52	52	52	52	52	14	11	-1	-1	-1	-1	-1	16	16	16	16	
124	3594	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1241	50	100	1228	50	100	16	1241	50	100	1228	50	100	16	122	-1	329	150	14	-1	-1	-1	-1	53	53	53	53	53	14	11	-1	-1	-1	-1	-1	16	16	16	16	
125	3623	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1251	50	100	1238	50	100	16	1251	50	100	1238	50	100	16	123	-1	332	151	14	-1	-1	-1	-1	53	53	53	53	53	14	11	-1	-1	-1	-1	-1	16	16	16	16	
126	3651	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1261	50	100	1248	50	100	16	1261	50	100	1248	50	100	16	124	-1	335	152	14	-1	-1	-1	-1	53	53	53	53	53	14	11	-1	-1	-1	-1	-1	16	16	16	16	
127	3680	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1270	50	100	1257	50	100	16	1270	50	100	1257	50	100	16	125	-1	337	154	14	-1	-1	-1	-1	54	54	54	54	54	14	11	-1	-1	-1	-1	-1	16	16	16	16	
128	3708	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1280	50	100	1267	50	100	16	1280	50	100	1267	50	100	16	126	-1	340	155	14	-1	-1	-1	-1	54	54	54	54	54	14	11	-1	-1	-1	-1	-1	16	16	16	16	
129	3737	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1290	50	100	1277	50	100	16	1290	50	100	1277	50	100	16	127	-1	342	156	14	-1	-1	-1	-1	55	55	55	55	55	14	11	-1	-1	-1	-1	-1	16	16	16	16	
130	3765	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1300	50	100	1286	50	100	16	1300	50	100	1286	50	100	16	128	-1	345	157	15	-1	-1	-1	-1	55	55	55	55	55	15	11	-1	-1	-1	-1	-1	16	16	16	16	
131	3794	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1309	50	100	1296	50	100	16	1309	50	100	1296	50	100	16	129	-1	347	158	15	-1	-1	-1	-1	55	55	55	55	55	15	11	-1	-1	-1	-1	-1	16	16	16	16	
132	3822	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1319	50	100	1306	50	100	16	1319	50	100	1306	50	100	16	130	-1	350	159	15	-1	-1	-1	-1	56	56	56	56	56	15	12	-1	-1	-1	-1	-1	16	16	16	16	
133	3851	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1329	50	100	1315	50	100	16	1329	50	100	1315	50	100	16	131	-1	352	161	15	-1	-1	-1	-1	56	56	56	56	56	15	12	-1	-1	-1	-1	-1	16	16	16	16	
134	3879	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1339	50	100	1325	50	100	16	1339	50	100	1325	50	100	16	132	-1	355	162	15	-1	-1	-1	-1	57	57	57	57	57	15	12	-1	-1	-1	-1	-1	16	16	16	16	
135	3908	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1349	50	100	1335	50	100	16	1349	50	100	1335	50	100	16	133	-1	357	163	15	-1	-1	-1	-1	57	57	57	57	57	15	12	-1	-1	-1	-1	-1	16	16	16	16	
136	3936	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1358	50	100	1345	50	100	16	1358	50	100	1345	50	100	16	134	-1	360	164	15	-1	-1	-1	-1	57	57	57	57	57	15	12	-1	-1	-1	-1	-1	16	16	16	16	
137	3965	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1368	50	100	1354	50	100	16	1368	50	100	1354	50	100	16	135	-1	362	165	15	-1	-1	-1	-1	58	58	58	58	58	15	12	-1	-1	-1	-1	-1	16	16	16	16	
138	3993	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1378	50	100	1364	50	100	16	1378	50	100	1364	50	100	16	136	-1	365	166	15	-1	-1	-1	-1	58	58	58	58	58	15	12	-1	-1	-1	-1	-1	16	16	16	16	
139	4022	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1388	50	100	1374	50	100	16	1388	50	100	1374	50	100	16	137	-1	368	167	15	-1	-1	-1	-1	59	59	59	59	59	15	12	-1	-1	-1	-1	-1	16	16	16	16	
140	4050	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1397	50	100	1383	50	100	16	1397	50	100	1383	50	100	16	138	-1	370	169	16	-1	-1	-1	-1	59	59	59	59	59	16	12	-1	-1	-1	-1	-1	16	16	16	16	
141	4079	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1407	50	100	1393	50	100	16	1407	50	100	1393	50	100	16	139	-1	373	170	16	-1	-1	-1	-1	59	59	59	59	59	16	12	-1	-1	-1	-1	-1	16	16	16	16	
142	4107	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1417	50	100	1403	50	100	16	1417	50	100	1403	50	100	16	140	-1	375	171	16	-1	-1	-1	-1	60	60	60	60	60	16	12	-1	-1	-1	-1	-1	16	16	16	16	
143	4136	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1427	50	100	1412	50	100	16	1427	50	100	1412	50	100	16	141	-1	378	172	16	-1	-1	-1	-1	60	60	60	60	60	16	12	-1	-1	-1	-1	-1	16	16	16	16	
144	4164	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1437	50	100	1422	50	100	16	1437	50	100	1422	50	100	16	142	-1	380	173	16	-1	-1	-1	-1	61	61	61	61	61	16	13	-1	-1	-1	-1	-1	16	16	16	16	
145	4193	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1446	50	100	1432	50	100	16	1446	50	100	1432	50	100	16	143	-1	383	174	16	-1	-1	-1	-1	61	61	61	61	61	16	13	-1	-1	-1	-1	-1	16	16	16	16	
146	4221	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1456	50	100	1441	50	100	16	1456	50	100	1441	50	100	16	144	-1	385	176	16	-1	-1	-1	-1	61	61	61	61	61	16	13	-1	-1	-1	-1	-1	16	16	16	16	
147	4250	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1466	50	100	1451	50	100	16	1466	50	100	1451	50	100	16	145	-1	388	177	16	-1	-1	-1	-1	62	62	62	62	62	16	13	-1	-1	-1	-1	-1	16	16	16	16	
148	4278	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1476	50	100	1461	50	100	16	1476	50	100	1461	50	100	16	146	-1	390	178	16	-1	-1	-1	-1	62	62	62	62	62	16	13	-1	-1	-1	-1	-1	16	16	16	16	
149	4307	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1485	50	100	1470	50	100	16	1485	50	100	1470	50	100	16	147	-1	393	179	16	-1	-1	-1	-1	63	63	63	63	63	16	13	-1	-1	-1	-1	-1	16	16	16	16	
150	4335	50	-1	0	50	-1	31	16	-1	31	16	-1	31	16	-1	31	16	-1	8	1495	50	100	1480	50	100	16	1495	50	100	1480	50	100	16	148	-1	395	180	17	-1	-1	-1	-1	63	63	63	63	63	17	13	-1	-1	-1	-1	-1	16	16	16	16	
1001	87	50	-1	0	50	-1	7	1	-1	7	1	-1	7	1	-1	7	1	-1	1	39	50	100	38	50	100	1	39	50	100	38	50	100	1	-1	-1	17	8	2	-1	-1	-1	-1	3	3	3	3	3	2	1	-1	-1	-1	-1	-1	1	1	1	1	
1002	116	50	-1	0	50	-1	8	1	-1	8	1	-1	8	1	-1	8	1	-1	1	48	50	100	48	50	100	1	48	50	100	48	50	100	1	0	-1	20	9	2	-1	-1	-1	-1	4	4	4	4	4	2	1	-1	-1	-1	-1	-1	1	1	1	1	
1003	144	50	-1	0	50	-1	9	1	-1	9	1	-1	9	1	-1	9	1	-1	1	58	50	100	58	50	100	1	58	50	100	58	50	100	1	1	-1	22	10	2	-1	-1	-1	-1	4	4	4	4	4	2	1	-1	-1	-1	-1	-1	1	1	1	1	
1004	173	50	-1	0	50	-1	9	1	-1	9	1	-1	9	1	-1	9	1	-1	1	68	50	100	67	50	100	1	68	50	100	67	50	100	1	2	-1	25	12	2	-1	-1	-1	-1	5	5	5	5	5	2	1	-1	-1	-1	-1	-1	1	1	1	1	
1005	201	50	-1	0	50	-1	10	1	-1	10	1	-1	10	1	-1	10	1	-1	1	78	50	100	77	50	100	1	78	50	100	77	50	100	1	3	-1	28	13	2	-1	-1	-1	-1	5	5	5	5	5	2	1	-1	-1	-1	-1	-1	1	1	1	1	
1006	230	50	-1	0	50	-1	11	2	-1	11	2	-1	11	2	-1	11	2	-1	1	87	50	100	87	50	100	2	87	50	100	87	50	100	2	4	-1	30	14	2	-1	-1	-1	-1	5	5	5	5	5	2	1	-1	-1	-1	-1	-1	2	2	2	2	
1007	258	50	-1	0	50	-1	11	2	-1	11	2	-1	11	2	-1	11	2	-1	2	97	50	100	96	50	100	2	97	50	100	96	50	100	2	5	-1	33	15	2	-1	-1	-1	-1	6	6	6	6	6	2	2	-1	-1	-1	-1	-1	2	2	2	2	
1008	287	50	-1	0	50	-1	12	2	-1	12	2	-1	12	2	-1	12	2	-1	2	107	50	100	106	50	100	2	107	50	100	106	50	100	2	6	-1	35	16	2	-1	-1	-1	-1	6	6	6	6	6	2	2	-1	-1	-1	-1	-1	2	2	2	2	
1009	315	50	-1	0	50	-1	13	2	-1	13	2	-1	13	2	-1	13	2	-1	2	117	50	100	116	50	100	2	117	50	100	116	50	100	2	7	-1	38	17	2	-1	-1	-1	-1	7	7	7	7	7	2	2	-1	-1	-1	-1	-1	2	2	2	2	
1010	344	50	-1	0	50	-1	13	2	-1	13	2	-1	13	2	-1	13	2	-1	2	127	50	100	125	50	100	2	127	50	100	125	50	100	2	8	-1	40	19	3	-1	-1	-1	-1	7	7	7	7	7	3	2	-1	-1	-1	-1	-1	2	2	2	2	
1011	372	50	-1	0	50	-1	14	2	-1	14	2	-1	14	2	-1	14	2	-1	2	136	50	100	135	50	100	2	136	50	100	135	50	100	2	9	-1	43	20	3	-1	-1	-1	-1	7	7	7	7	7	3	2	-1	-1	-1	-1	-1	2	2	2	2	
1012	401	50	-1	0	50	-1	15	2	-1	15	2	-1	15	2	-1	15	2	-1	2	146	50	100	145	50	100	2	146	50	100	145	50	100	2	10	-1	45	21	3	-1	-1	-1	-1	8	8	8	8	8	3	2	-1	-1	-1	-1	-1	2	2	2	2	
1013	429	50	-1	0	50	-1	16	2	-1	16	2	-1	16	2	-1	16	2	-1	2	156	50	100	154	50	100	2	156	50	100	154	50	100	2	11	-1	48	22	3	-1	-1	-1	-1	8	8	8	8	8	3	2	-1	-1	-1	-1	-1	2	2	2	2	
1014	458	50	-1	0	50	-1	16	3	-1	16	3	-1	16	3	-1	16	3	-1	2	166	50	100	164	50	100	3	166	50	100	164	50	100	3	12	-1	50	23	3	-1	-1	-1	-1	9	9	9	9	9	3	2	-1	-1	-1	-1	-1	3	3	3	3	
1015	486	50	-1	0	50	-1	17	3	-1	17	3	-1	17	3	-1	17	3	-1	2	175	50	100	174	50	100	3	175	50	100	174	50	100	3	13	-1	53	24	3	-1	-1	-1	-1	9	9	9	9	9	3	2	-1	-1	-1	-1	-1	3	3	3	3	
1016	515	50	-1	0	50	-1	18	3	-1	18	3	-1	18	3	-1	18	3	-1	2	185	50	100	183	50	100	3	185	50	100	183	50	100	3	14	-1	55	25	3	-1	-1	-1	-1	9	9	9	9	9	3	2	-1	-1	-1	-1	-1	3	3	3	3	
1017	543	50	-1	0	50	-1	19	3	-1	19	3	-1	19	3	-1	19	3	-1	2	195	50	100	193	50	100	3	195	50	100	193	50	100	3	15	-1	58	27	3	-1	-1	-1	-1	10	10	10	10	10	3	2	-1	-1	-1	-1	-1	3	3	3	3	
1018	572	50	-1	0	50	-1	20	3	-1	20	3	-1	20	3	-1	20	3	-1	2	205	50	100	203	50	100	3	205	50	100	203	50	100	3	16	-1	61	28	3	-1	-1	-1	-1	10	10	10	10	10	3	2	-1	-1	-1	-1	-1	3	3	3	3	
1019	600	50	-1	0	50	-1	20	3	-1	20	3	-1	20	3	-1	20	3	-1	2	215	50	100	212	50	100	3	215	50	100	212	50	100	3	17	-1	63	29	3	-1	-1	-1	-1	11	11	11	11	11	3	3	-1	-1	-1	-1	-1	3	3	3	3	
1020	629	50	-1	0	50	-1	21	3	-1	21	3	-1	21	3	-1	21	3	-1	2	224	50	100	222	50	100	3	224	50	100	222	50	100	3	18	-1	66	30	4	-1	-1	-1	-1	11	11	11	11	11	4	3	-1	-1	-1	-1	-1	3	3	3	3	
1021	657	50	-1	0	50	-1	22	3	-1	22	3	-1	22	3	-1	22	3	-1	2	234	50	100	232	50	100	3	234	50	100	232	50	100	3	19	-1	68	31	4	-1	-1	-1	-1	11	11	11	11	11	4	3	-1	-1	-1	-1	-1	3	3	3	3	
1022	686	50	-1	0	50	-1	23	4	-1	23	4	-1	23	4	-1	23	4	-1	2	244	50	100	241	50	100	4	244	50	100	241	50	100	4	20	-1	71	32	4	-1	-1	-1	-1	12	12	12	12	12	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1023	714	50	-1	0	50	-1	24	4	-1	24	4	-1	24	4	-1	24	4	-1	2	254	50	100	251	50	100	4	254	50	100	251	50	100	4	21	-1	73	34	4	-1	-1	-1	-1	12	12	12	12	12	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1024	743	50	-1	0	50	-1	25	4	-1	25	4	-1	25	4	-1	25	4	-1	3	263	50	100	261	50	100	4	263	50	100	261	50	100	4	22	-1	76	35	4	-1	-1	-1	-1	13	13	13	13	13	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1025	771	50	-1	0	50	-1	25	4	-1	25	4	-1	25	4	-1	25	4	-1	3	273	50	100	270	50	100	4	273	50	100	270	50	100	4	23	-1	78	36	4	-1	-1	-1	-1	13	13	13	13	13	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1026	800	50	-1	0	50	-1	26	4	-1	26	4	-1	26	4	-1	26	4	-1	3	283	50	100	280	50	100	4	283	50	100	280	50	100	4	24	-1	81	37	4	-1	-1	-1	-1	13	13	13	13	13	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1027	828	50	-1	0	50	-1	27	4	-1	27	4	-1	27	4	-1	27	4	-1	3	293	50	100	290	50	100	4	293	50	100	290	50	100	4	25	-1	83	38	4	-1	-1	-1	-1	14	14	14	14	14	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1028	857	50	-1	0	50	-1	28	4	-1	28	4	-1	28	4	-1	28	4	-1	3	303	50	100	299	50	100	4	303	50	100	299	50	100	4	26	-1	86	39	4	-1	-1	-1	-1	14	14	14	14	14	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1029	885	50	-1	0	50	-1	29	4	-1	29	4	-1	29	4	-1	29	4	-1	3	312	50	100	309	50	100	4	312	50	100	309	50	100	4	27	-1	88	40	4	-1	-1	-1	-1	15	15	15	15	15	4	3	-1	-1	-1	-1	-1	4	4	4	4	
1030	914	50	-1	0	50	-1	30	5	-1	30	5	-1	30	5	-1	30	5	-1	3	322	50	100	319	50	100	5	322	50	100	319	50	100	5	28	-1	91	42	5	-1	-1	-1	-1	15	15	15	15	15	5	3	-1	-1	-1	-1	-1	5	5	5	5	
1031	942	50	-1	0	50	-1	31	5	-1	31	5	-1	31	5	-1	31	5	-1	3	332	50	100	328	50	100	5	332	50	100	328	50	100	5	29	-1	93	43	5	-1	-1	-1	-1	15	15	15	15	15	5	3	-1	-1	-1	-1	-1	5	5	5	5	
1032	971	50	-1	0	50	-1	32	5	-1	32	5	-1	32	5	-1	32	5	-1	3	342	50	100	338	50	100	5	342	50	100	338	50	100	5	30	-1	96	44	5	-1	-1	-1	-1	16	16	16	16	16	5	4	-1	-1	-1	-1	-1	5	5	5	5	
1033	1000	50	-1	0	50	-1	33	5	-1	33	5	-1	33	5	-1	33	5	-1	3	351	50	100	348	50	100	5	351	50	100	348	50	100	5	31	-1	99	45	5	-1	-1	-1	-1	16	16	16	16	16	5	4	-1	-1	-1	-1	-1	5	5	5	5	
1034	1028	50	-1	0	50	-1	34	5	-1	34	5	-1	34	5	-1	34	5	-1	3	361	50	100	357	50	100	5	361	50	100	357	50	100	5	32	-1	101	46	5	-1	-1	-1	-1	17	17	17	17	17	5	4	-1	-1	-1	-1	-1	5	5	5	5	
1035	1057	50	-1	0	50	-1	35	5	-1	35	5	-1	35	5	-1	35	5	-1	3	371	50	100	367	50	100	5	371	50	100	367	50	100	5	33	-1	104	47	5	-1	-1	-1	-1	17	17	17	17	17	5	4	-1	-1	-1	-1	-1	5	5	5	5	
1036	1085	50	-1	0	50	-1	36	5	-1	36	5	-1	36	5	-1	36	5	-1	3	381	50	100	377	50	100	5	381	50	100	377	50	100	5	34	-1	106	49	5	-1	-1	-1	-1	17	17	17	17	17	5	4	-1	-1	-1	-1	-1	5	5	5	5	
1037	1114	50	-1	0	50	-1	37	5	-1	37	5	-1	37	5	-1	37	5	-1	3	391	50	100	387	50	100	5	391	50	100	387	50	100	5	35	-1	109	50	5	-1	-1	-1	-1	18	18	18	18	18	5	4	-1	-1	-1	-1	-1	5	5	5	5	
